CONSTRAINTID,version_key,direction,EFFECTIVEDATE,VERSIONNO,ic_factor,LIMITTYPE,DESCRIPTION,applicable_intervals,binding_intervals,near_binding_intervals,near_setting_intervals,leading_intervals,mean_abs_marginal_value,min_ic_slack_mw,median_ic_slack_mw,constraint_sets,invoked_sets
N>>8_5_3L,N>>8_5_3L|2026-06-30 00:00:00|1,upper,2026-06-30,1,0.999,Thermal,"Out = Dapto-Marulan (8), avoid O/L Yass to Marulan (5) on trip of Yass to Collector (3L) line, Feedback",129,0,0,0,0,0.0,2911.245155155155,3103.393073073073,"N-DTMN_8_15M, N-X_2+8, N-X_76_8","N-DTMN_8_15M, N-X_2+8, N-X_76_8"
N>>8_70_71,N>>8_70_71|2024-10-16 00:00:00|1,upper,2024-10-16,1,0.271,Thermal,"Out = Dapto-Marulan (8), avoid O/L Mt Piper to Wallerawang (70) on trip of Mt Piper to Wallerawang (71) line, Feedback",377,0,0,0,0,0.0,6884.802804428042,8424.516199261992,"N-DTMN_8_15M, N-X_2+8, N-X_76_8","N-DTMN_8_15M, N-X_2+8, N-X_76_8"
N>>8_70_71,N>>8_70_71|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.271,Thermal,"Out = Dapto-Marulan (8), avoid O/L Mt Piper to Wallerawang (70) on trip of Mt Piper to Wallerawang (71) line, Feedback",2491,0,0,0,0,0.0,2380.4454612546137,7724.997619926199,"N-DTMN_8_15M, N-X_2+8, N-X_76_8","N-DTMN_8_15M, N-X_2+8, N-X_76_8"
N>>8_70_71,N>>8_70_71|2025-10-15 00:00:00|1,upper,2025-10-15,1,0.271,Thermal,"Out = Dapto-Marulan (8), avoid O/L Mt Piper to Wallerawang (70) on trip of Mt Piper to Wallerawang (71) line, Feedback",402,0,0,0,0,0.0,3450.217490774908,7579.753745387454,"N-DTMN_8_15M, N-X_2+8, N-X_76_8","N-DTMN_8_15M, N-X_2+8, N-X_76_8"
N>>8_70_71,N>>8_70_71|2026-03-17 00:00:00|1,upper,2026-03-17,1,0.271,Thermal,"Out = Dapto-Marulan (8), avoid O/L Mt Piper to Wallerawang (70) on trip of Mt Piper to Wallerawang (71) line, Feedback",104,0,0,0,0,0.0,7004.418265682658,7914.37184501845,"N-DTMN_8_15M, N-X_2+8, N-X_76_8","N-DTMN_8_15M, N-X_2+8, N-X_76_8"
N>>8_70_71,N>>8_70_71|2026-04-20 00:00:00|1,upper,2026-04-20,1,0.271,Thermal,"Out = Dapto-Marulan (8), avoid O/L Mt Piper to Wallerawang (70) on trip of Mt Piper to Wallerawang (71) line, Feedback",568,0,0,0,0,0.0,5986.845239852399,7626.873542435424,"N-DTMN_8_15M, N-X_2+8, N-X_76_8","N-DTMN_8_15M, N-X_2+8, N-X_76_8"
N>>8_70_71,N>>8_70_71|2026-06-30 00:00:00|1,upper,2026-06-30,1,0.271,Thermal,"Out = Dapto-Marulan (8), avoid O/L Mt Piper to Wallerawang (70) on trip of Mt Piper to Wallerawang (71) line, Feedback",129,0,0,0,0,0.0,3233.379188191883,4406.208634686346,"N-DTMN_8_15M, N-X_2+8, N-X_76_8","N-DTMN_8_15M, N-X_2+8, N-X_76_8"
N>>94Y_70_71,N>>94Y_70_71|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.232,Thermal,"Out= Mt Piper 132kV line (94Y) or Mt Piper 330/132kV Transformer (3H), avoid O/L Mt Piper to Wallerawang (70) on trip of Mt Piper to Wallerawang (71) line, Feedback",601,0,0,0,0,0.0,6763.995387931033,9897.375107758618,,
N>>94Y_70_71,N>>94Y_70_71|2026-01-02 00:00:00|1,upper,2026-01-02,1,0.232,Thermal,"Out= Mt Piper 132kV line (94Y) or Mt Piper 330/132kV Transformer (3H), avoid O/L Mt Piper to Wallerawang (70) on trip of Mt Piper to Wallerawang (71) line, Feedback",35,0,0,0,0,0.0,5277.572198275861,5859.218663793103,,
N>>94Y_70_71,N>>94Y_70_71|2026-03-17 00:00:00|1,upper,2026-03-17,1,0.232,Thermal,"Out= Mt Piper 132kV line (94Y) or Mt Piper 330/132kV Transformer (3H), avoid O/L Mt Piper to Wallerawang (70) on trip of Mt Piper to Wallerawang (71) line, Feedback",37,0,0,0,0,0.0,5975.895646551723,6995.452068965517,,
N>>94Y_70_71,N>>94Y_70_71|2026-06-30 00:00:00|1,upper,2026-06-30,1,0.232,Thermal,"Out= Mt Piper 132kV line (94Y) or Mt Piper 330/132kV Transformer (3H), avoid O/L Mt Piper to Wallerawang (70) on trip of Mt Piper to Wallerawang (71) line, Feedback",79,0,0,0,0,0.0,5642.817112068965,7222.049515086208,,
N>>99B_99H_62,N>>99B_99H_62|2024-10-04 00:00:00|1,lower,2024-10-04,1,-0.121,Thermal,"Out= Albury to Jindera (99B) 132kV line, avoid O/L ANH to Jindera (99H) 132kV line on trip of Wagga to Jindera (62) 330kV line, Feedback",404,0,0,0,0,0.0,914.7474380165289,3355.5150413223146,,
N>>99B_99H_62,N>>99B_99H_62|2024-10-31 00:00:00|1,lower,2024-10-31,1,-0.121,Thermal,"Out= Albury to Jindera (99B) 132kV line, avoid O/L ANH to Jindera (99H) 132kV line on trip of Wagga to Jindera (62) 330kV line, Feedback",100,0,0,0,0,0.0,1548.168016528926,2140.5841322314045,,
N>>99B_99H_62,N>>99B_99H_62|2025-05-19 00:00:00|1,lower,2025-05-19,1,-0.121,Thermal,"Out= Albury to Jindera (99B) 132kV line, avoid O/L ANH to Jindera (99H) 132kV line on trip of Wagga to Jindera (62) 330kV line, Feedback",676,0,0,0,0,0.0,2984.0250413223143,4046.7764049586776,,
N>>99M_990_051,N>>99M_990_051|2024-10-03 00:00:00|1,upper,2024-10-03,1,0.37,Thermal,"Out= Murrumburrah to Yass (99M) 132kV line, avoid O/L Wagga to Yass (990) 132kV line on trip of Wagga to Lower Tumut (051) 330kV line, Feedback",92,0,0,0,0,0.0,182.8164594594596,290.3867162162162,N-MRYS_99M,N-MRYS_99M
N>>99M_990_051,N>>99M_990_051|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.37,Thermal,"Out= Murrumburrah to Yass (99M) 132kV line, avoid O/L Wagga to Yass (990) 132kV line on trip of Wagga to Lower Tumut (051) 330kV line, Feedback",37,0,0,0,0,0.0,235.1097567567566,748.4110810810811,N-MRYS_99M,N-MRYS_99M
N>>9_03,N>>9_03|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.8597,Thermal,"Out = Canberra-Yass (9), avoid Lower Tumut to Yass (03) O/L on Nil trip; Feedback",62,0,0,0,0,0.0,1996.3322438059786,2494.558078399442,,
N>>9_03,N>>9_03|2026-07-27 00:00:00|1,upper,2026-07-27,1,0.8597,Thermal,"Out = Canberra-Yass (9), avoid Lower Tumut to Yass (03) O/L on Nil trip; Feedback",130,0,0,0,0,0.0,1694.2920786320808,2498.5147144352677,,
N>>9_03_18,N>>9_03_18|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.89,Thermal,"Out = Canberra-Yass (9), avoid Lower Tumut to Yass (15 mins) (03) O/L on Kangaroo Valley to Dapto (18) trip; Feedback",62,0,0,0,0,0.0,1490.7458539325844,1982.9196348314608,,
N>>9_03_18,N>>9_03_18|2026-07-27 00:00:00|1,upper,2026-07-27,1,0.89,Thermal,"Out = Canberra-Yass (9), avoid Lower Tumut to Yass (15 mins) (03) O/L on Kangaroo Valley to Dapto (18) trip; Feedback",130,0,0,0,0,0.0,1267.3093595505618,2087.8064101123596,,
N>>9_03_6,N>>9_03_6|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.89,Thermal,"Out = Canberra-Yass (9), avoid Lower Tumut to Yass (15 mins) (03) O/L on Canberra to Capital (6) trip; Feedback",62,0,0,0,0,0.0,1489.2275280898878,1977.9801685393259,,
N>>9_03_6,N>>9_03_6|2026-07-27 00:00:00|1,upper,2026-07-27,1,0.89,Thermal,"Out = Canberra-Yass (9), avoid Lower Tumut to Yass (15 mins) (03) O/L on Canberra to Capital (6) trip; Feedback",130,0,0,0,0,0.0,1226.6614719101124,2041.0555786516852,,
N>>9_03_6X,N>>9_03_6X|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.9306,Thermal,"Out = Canberra-Yass (9), avoid Lower Tumut to Yass (15 mins) (03) O/L on Upper Tumut to Ravine (6X) trip; Feedback",62,0,0,0,0,0.0,1286.5753814743177,1778.4779658284979,,
N>>9_03_6X,N>>9_03_6X|2026-07-27 00:00:00|1,upper,2026-07-27,1,0.9306,Thermal,"Out = Canberra-Yass (9), avoid Lower Tumut to Yass (15 mins) (03) O/L on Upper Tumut to Ravine (6X) trip; Feedback",130,0,0,0,0,0.0,1100.4515258972706,1887.0688641736515,,
N>>9_07_1,N>>9_07_1|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.4383,Thermal,"Out = Canberra-Yass (9), avoid Lower Tumut to Canberra (15 mins) (07) O/L on Upper Tumut to Stockdill (1) trip; Feedback",62,0,0,0,0,0.0,1862.1979694273327,2791.2199977184573,,
N>>9_07_1,N>>9_07_1|2026-07-27 00:00:00|1,upper,2026-07-27,1,0.4383,Thermal,"Out = Canberra-Yass (9), avoid Lower Tumut to Canberra (15 mins) (07) O/L on Upper Tumut to Stockdill (1) trip; Feedback",130,0,0,0,0,0.0,2147.973556924481,3031.3835843029888,,
N>>9_1_07,N>>9_1_07|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.4374,Thermal,"Out = Canberra-Yass (9), avoid Upper Tumut to Stockdill (15 mins) (1) O/L on Lower Tumut to Canberra (07) trip; Feedback",62,0,0,0,0,0.0,2217.121833561957,3124.3016117969823,,
N>>9_1_07,N>>9_1_07|2026-07-27 00:00:00|1,upper,2026-07-27,1,0.4374,Thermal,"Out = Canberra-Yass (9), avoid Upper Tumut to Stockdill (15 mins) (1) O/L on Lower Tumut to Canberra (07) trip; Feedback",130,0,0,0,0,0.0,1930.6306127114767,2786.2016346593505,,
N>>9_2_03,N>>9_2_03|2024-10-31 00:00:00|1,lower,2024-10-31,1,-0.9115,Thermal,"Out = Canberra-Yass (9), avoid Yass to Ravine (15 mins) (2) O/L on Yass to Lower Tumut (03) trip; Feedback",62,0,0,0,0,0.0,2007.2318486012066,2859.366291826659,,
N>>9_2_03,N>>9_2_03|2026-07-27 00:00:00|1,lower,2026-07-27,1,-0.9115,Thermal,"Out = Canberra-Yass (9), avoid Yass to Ravine (15 mins) (2) O/L on Yass to Lower Tumut (03) trip; Feedback",130,0,0,0,0,0.0,1530.8667800329129,2870.8726110806365,,
N>>9_6X_03,N>>9_6X_03|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.9115,Thermal,"Out = Canberra-Yass (9), avoid Upper Tumut to Ravine (15mins) (6X) O/L on Lower Tumut to Yass (03) trip; Feedback",62,0,0,0,0,0.0,1244.241053208996,1725.323658804169,,
N>>9_6X_03,N>>9_6X_03|2026-07-27 00:00:00|1,upper,2026-07-27,1,0.9115,Thermal,"Out = Canberra-Yass (9), avoid Upper Tumut to Ravine (15mins) (6X) O/L on Lower Tumut to Yass (03) trip; Feedback",130,0,0,0,0,0.0,952.2581897970381,1730.9088809654418,,
N>>AV_BUS_39_11,N>>AV_BUS_39_11|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.9877,Thermal,"Out = Avon 330kV bus(10+16+17), avoid O/L Bannaby to Sydney West (39) on trip of Sydney South to Dapto (11) line, Feedback",1362,0,0,0,0,0.0,575.4884479092847,1673.8564088285916,,
N>>AV_BUS_39_11,N>>AV_BUS_39_11|2025-12-02 00:00:00|1,upper,2025-12-02,1,0.988,Thermal,"Out = Avon 330kV bus(10+16+17), avoid O/L Bannaby to Sydney West (39) on trip of Sydney South to Dapto (11) line, Feedback",18,0,0,0,0,0.0,925.8014271255064,1242.6987499999996,,
N>>AV_BUS_61_11,N>>AV_BUS_61_11|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.3859,Thermal,"Out = Avon 330kV bus(10+16+17), avoid O/L Bannaby to Gullen Range (61) on trip of Dapto to Sydney South (11) line, Feedback",1362,0,0,0,0,0.0,2238.0147447525264,3488.8265612853065,,
N>>AV_BUS_61_11,N>>AV_BUS_61_11|2025-12-02 00:00:00|1,upper,2025-12-02,1,0.386,Thermal,"Out = Avon 330kV bus(10+16+17), avoid O/L Bannaby to Gullen Range (61) on trip of Dapto to Sydney South (11) line, Feedback",18,0,0,0,0,0.0,2634.775336787565,2903.229792746114,,
N>>AV_BUS_8_18,N>>AV_BUS_8_18|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.6023,Thermal,"Out = Avon 330kV bus(10+16+17), avoid O/L Marulan to Dapto (8) on trip of Kangaroo Valley to Dapto (18) line, Feedback",1362,0,0,0,0,0.0,1310.9990536277603,2761.7753569649676,,
N>>AV_BUS_8_18,N>>AV_BUS_8_18|2025-12-02 00:00:00|1,upper,2025-12-02,1,0.602,Thermal,"Out = Avon 330kV bus(10+16+17), avoid O/L Marulan to Dapto (8) on trip of Kangaroo Valley to Dapto (18) line, Feedback",18,0,0,0,0,0.0,1212.1240365448505,1652.004667774086,,
N>>BDBU_060,N>>BDBU_060|2024-09-25 00:00:00|1,upper,2024-09-25,1,0.5304,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Wodonga to Jindera(060) O/L on Nil trip; Feedback",2581,0,0,0,0,0.0,2207.274358974359,3572.7686651583713,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_060,N>>BDBU_060|2024-10-04 00:00:00|1,upper,2024-10-04,1,0.5304,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Wodonga to Jindera(060) O/L on Nil trip; Feedback",7481,0,0,0,0,0.0,2300.702036199095,3515.892269984917,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_060,N>>BDBU_060|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.5304,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Wodonga to Jindera(060) O/L on Nil trip; Feedback",281,0,0,0,0,0.0,2853.8088989441935,4130.749132730015,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_060,N>>BDBU_060|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.5304,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Wodonga to Jindera(060) O/L on Nil trip; Feedback",4223,0,0,0,0,0.0,2437.7186840120667,3426.590356334842,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_060,N>>BDBU_060|2024-11-15 00:00:00|1,upper,2024-11-15,1,0.529,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Wodonga to Jindera(060) O/L on Nil trip; Feedback",22906,0,0,0,0,0.0,1992.3775992438564,3912.4985444234408,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_060,N>>BDBU_060|2026-02-02 00:00:00|1,upper,2026-02-02,1,0.507,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Wodonga to Jindera(060) O/L on Nil trip; Feedback",3599,0,0,0,0,0.0,2337.701617357002,3781.6488362919135,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_64_65,N>>BDBU_64_65|2024-09-25 00:00:00|1,upper,2024-09-25,1,0.7216,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Lower Tumut to Upper Tumut(64) O/L on Murray to Upper Tumut(65) trip; Feedback",2581,0,0,0,0,0.0,1260.9366407982263,2610.278755543237,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_64_65,N>>BDBU_64_65|2024-10-04 00:00:00|1,upper,2024-10-04,1,0.7216,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Lower Tumut to Upper Tumut(64) O/L on Murray to Upper Tumut(65) trip; Feedback",7481,0,0,0,0,0.0,1098.1190271618623,2320.602605321508,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_64_65,N>>BDBU_64_65|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.7216,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Lower Tumut to Upper Tumut(64) O/L on Murray to Upper Tumut(65) trip; Feedback",281,0,0,0,0,0.0,1372.5300720620842,2561.22588691796,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_64_65,N>>BDBU_64_65|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.7216,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Lower Tumut to Upper Tumut(64) O/L on Murray to Upper Tumut(65) trip; Feedback",4222,0,0,0,0,0.0,478.860268847007,2615.6196923503326,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_64_66,N>>BDBU_64_66|2024-09-25 00:00:00|1,upper,2024-09-25,1,0.4707,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Upper Tumut to Lower Tumut(64) O/L on Murray to Lower Tumut(66) trip; Feedback",2581,0,0,0,0,0.0,2332.747737412364,4732.241831315063,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_64_66,N>>BDBU_64_66|2024-10-04 00:00:00|1,upper,2024-10-04,1,0.4707,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Upper Tumut to Lower Tumut(64) O/L on Murray to Lower Tumut(66) trip; Feedback",7481,0,0,0,0,0.0,2011.4896324622903,4273.631824941576,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_64_66,N>>BDBU_64_66|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.4707,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Upper Tumut to Lower Tumut(64) O/L on Murray to Lower Tumut(66) trip; Feedback",281,0,0,0,0,0.0,2783.119014234119,4149.358848523476,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_64_66,N>>BDBU_64_66|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.4707,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Upper Tumut to Lower Tumut(64) O/L on Murray to Lower Tumut(66) trip; Feedback",4223,0,0,0,0,0.0,2452.8842574888463,3846.786732526025,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_64_66,N>>BDBU_64_66|2024-11-15 00:00:00|1,upper,2024-11-15,1,0.47,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Upper Tumut to Lower Tumut(64) O/L on Murray to Lower Tumut(66) trip; Feedback",22906,0,0,0,0,0.0,1577.0113191489363,4791.644691489362,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_6M_66,N>>BDBU_6M_66|2026-02-02 00:00:00|1,upper,2026-02-02,1,0.47,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Upper Tumut to  Maragle (6M) O/L on Murray to Lower Tumut(66) trip; Feedback",3599,0,0,0,0,0.0,3922.0990851063834,5564.280872340426,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_6Y,N>>BDBU_6Y|2024-09-25 00:00:00|1,lower,2024-09-25,1,-0.403,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga to Walla Walla (6Y) 330kV line on trip of Nil, Feedback",2218,0,0,0,0,0.0,3191.040620347394,4639.201736972705,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_6Y,N>>BDBU_6Y|2024-10-03 00:00:00|1,lower,2024-10-03,1,-0.403,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga to Walla Walla (6Y) 330kV line on trip of Nil, Feedback",7844,0,0,0,0,0.0,2349.6037965260543,4839.198436724566,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_6Y,N>>BDBU_6Y|2024-10-30 00:00:00|1,lower,2024-10-30,1,-0.403,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga to Walla Walla (6Y) 330kV line on trip of Nil, Feedback",281,0,0,0,0,0.0,3091.3849627791565,4580.782307692308,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_6Y,N>>BDBU_6Y|2024-10-31 00:00:00|1,lower,2024-10-31,1,-0.403,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga to Walla Walla (6Y) 330kV line on trip of Nil, Feedback",4223,0,0,0,0,0.0,2249.011513647643,4989.114205955335,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_6Y,N>>BDBU_6Y|2024-11-15 00:00:00|1,lower,2024-11-15,1,-0.403,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga to Walla Walla (6Y) 330kV line on trip of Nil, Feedback",20227,0,0,0,0,0.0,2338.7175434243177,4606.574615384615,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_6Y,N>>BDBU_6Y|2025-05-19 00:00:00|1,lower,2025-05-19,1,-0.403,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga to Walla Walla (6Y) 330kV line on trip of Nil, Feedback",2679,0,0,0,0,0.0,3378.1564516129033,5325.407692307692,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_990,N>>BDBU_990|2024-09-25 00:00:00|1,upper,2024-09-25,1,0.374,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga132 to Yass  (990) on trip of Nil, Feedback",2581,0,0,0,0,0.0,1396.7476203208555,2917.2781951871657,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_990,N>>BDBU_990|2024-10-04 00:00:00|1,upper,2024-10-04,1,0.374,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga132 to Yass  (990) on trip of Nil, Feedback",7481,0,0,0,0,0.0,1285.1045454545454,2856.415347593583,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_990,N>>BDBU_990|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.374,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga132 to Yass  (990) on trip of Nil, Feedback",281,0,0,0,0,0.0,1488.5806684491977,3012.6199732620325,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_990,N>>BDBU_990|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.374,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga132 to Yass  (990) on trip of Nil, Feedback",4223,0,0,0,0,0.0,776.861818181818,2782.784117647059,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_990,N>>BDBU_990|2024-11-15 00:00:00|1,upper,2024-11-15,1,0.374,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga132 to Yass  (990) on trip of Nil, Feedback",22906,0,0,0,0,0.0,368.05505347593623,2494.4111631016044,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_990,N>>BDBU_990|2026-02-02 00:00:00|1,upper,2026-02-02,1,0.374,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga132 to Yass  (990) on trip of Nil, Feedback",3599,0,0,0,0,0.0,1353.9682887700535,3147.8838770053476,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_990_051,N>>BDBU_990_051|2024-10-18 00:00:00|1,upper,2024-10-18,1,0.381,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga to Yass (990) on trip of Wagga to Lower Tumut (051) line, Feedback",3469,0,0,0,0,0.0,228.64535433070836,1827.3815748031493,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_990_051,N>>BDBU_990_051|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.381,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga to Yass (990) on trip of Wagga to Lower Tumut (051) line, Feedback",281,0,0,0,0,0.0,289.9839107611549,1952.5840157480316,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_991,N>>BDBU_991|2024-09-25 00:00:00|1,upper,2024-09-25,1,0.2971,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga North to Murrumburrah 132kV (991) on trip of Nil, Feedback",2581,0,0,0,0,0.0,2062.2340962638846,3741.6730309660047,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_991,N>>BDBU_991|2024-10-04 00:00:00|1,upper,2024-10-04,1,0.2971,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga North to Murrumburrah 132kV (991) on trip of Nil, Feedback",7481,0,0,0,0,0.0,1986.0578929653323,3670.6678559407615,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_991,N>>BDBU_991|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.2971,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga North to Murrumburrah 132kV (991) on trip of Nil, Feedback",281,0,0,0,0,0.0,2060.7075058902724,3722.968293503871,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_991,N>>BDBU_991|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.2971,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga North to Murrumburrah 132kV (991) on trip of Nil, Feedback",4223,0,0,0,0,0.0,1418.7124873779878,3547.1012369572536,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_991,N>>BDBU_991|2024-11-15 00:00:00|1,upper,2024-11-15,1,0.297,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga North to Murrumburrah 132kV (991) on trip of Nil, Feedback",22906,0,0,0,0,0.0,860.5435016835016,3190.857474747475,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_991,N>>BDBU_991|2026-02-02 00:00:00|1,upper,2026-02-02,1,0.297,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga North to Murrumburrah 132kV (991) on trip of Nil, Feedback",3599,0,0,0,0,0.0,1904.3298316498322,3889.7677104377112,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_991_051,N>>BDBU_991_051|2024-09-25 00:00:00|1,upper,2024-09-25,1,0.3257,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga North 132 to Murrumburrah 132 (991) on trip of Wagga to Lower Tumut (051) line, Feedback",2581,0,0,0,0,0.0,525.0377034080442,2271.991579674547,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_991_051,N>>BDBU_991_051|2024-10-04 00:00:00|1,upper,2024-10-04,1,0.3257,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga North 132 to Murrumburrah 132 (991) on trip of Wagga to Lower Tumut (051) line, Feedback",7481,0,0,0,0,0.0,498.66591955787527,2300.505219527173,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_991_051,N>>BDBU_991_051|2024-10-30 00:00:00|1,upper,2024-10-30,1,0.3257,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga North 132 to Murrumburrah 132 (991) on trip of Wagga to Lower Tumut (051) line, Feedback",281,0,0,0,0,0.0,620.2242247466994,2443.0845870432913,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_991_051,N>>BDBU_991_051|2024-10-31 00:00:00|1,upper,2024-10-31,1,0.3257,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid O/L Wagga North 132 to Murrumburrah 132 (991) on trip of Wagga to Lower Tumut (051) line, Feedback",4223,0,0,0,0,0.0,306.3832975130485,2317.809755910347,I-BDBU_ONE,I-BDBU_ONE
N>>BDBU_996_62,N>>BDBU_996_62|2026-02-02 00:00:00|1,lower,2026-02-02,1,-0.298,Thermal,"Out = Bundey to Buronga (6F) 330kV line, avoid Wagga to ANM (996) 132kV line O/L on Walla Walla to Jindera (62) 330kV line trip; Feedback (Note: constraint swamped when 996 is O/S)",3599,0,0,0,0,0.0,217.61063758389272,2159.6466107382553,I-BDBU_ONE,I-BDBU_ONE
