event_id,constraint,version_key,equation,description,limit_type,exact_version,Z_note
QNI-lower-20260321T0630,#R035211_011_RAMP_F,#R035211_011_RAMP_F|2026-03-20|1,-1 * F_VIC_to_NSW + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint Q:N_760, Effective Date: 16/03/2026, Version: 1",Oscillatory Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260414T0630,Q:N_1078,Q:N_1078|2013-07-24|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260414T0630,#R035393_014_RAMP_F,#R035393_014_RAMP_F|2026-04-14|1,1 * F_VIC_to_NSW -1 * P[NSAP1S] + Z_unrepresented >= RHS(t),"Hard Ramping constraint for constraint F_Q++8E_L6, Effective Date: 13/03/2023, Version: 1",FCAS,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260507T0830,F_Q++BCDM_L60,F_Q++BCDM_L60|2019-09-10|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260507T0830,Q^^N_NIL_SRAR,Q^^N_NIL_SRAR|2022-09-20|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260507T0830,N>>964_86_85_S,N>>964_86_85_S|2026-04-07|1,-0.999 * F_VIC_to_NSW +0.5 * P[NMR41M] +0.982 * P[NMTZ1M] +1 * P[NSAP1S] +1 * P[NURB1N] +1 * P[NURB2N] +1 * P[NURR1N] +1 * P[NURR2N] +0.878 * P[NWRK1W] +0.878 * P[NWRK2W] -0.983 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Out= Taree to Port Macquarie (964) 132kV line, avoid O/L Armidale to Tamworth (86) on trip of Uralla to Tamworth (85) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260507T0830,#R035632_014_RAMP_F,#R035632_014_RAMP_F|2026-05-07|1,1 * F_VIC_to_NSW + Z_unrepresented >= RHS(t),"Hard Ramping constraint for constraint F_Q++BCDM_L6, Effective Date: 10/09/2019, Version: 1",FCAS,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260507T0830,F_Q++BCDM_L6,F_Q++BCDM_L6|2019-09-10|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260512T2040,F_NVS+8E_R6,F_NVS+8E_R6|2023-03-13|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260512T2040,F_Q++8E_L6,F_Q++8E_L6|2023-03-13|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260512T2040,F_Q++8E_L5,F_Q++8E_L5|2023-03-13|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260616T0705,F_Q++8C_L6,F_Q++8C_L6|2023-03-14|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260616T0705,#R036018_013_RAMP_F,#R036018_013_RAMP_F|2026-06-15|1,-1 * F_VIC_to_NSW + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint QN_590, Effective Date: 11/05/2026, Version: 1",Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260716T0700,#R036285_013_RAMP_F,#R036285_013_RAMP_F|2026-07-15|1,-1 * F_VIC_to_NSW + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint QN_590, Effective Date: 11/05/2026, Version: 1",Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260716T0700,F_Q++8C_L5,F_Q++8C_L5|2023-03-14|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260716T0700,Q^^N_NIL_SRAR,Q^^N_NIL_SRAR|2022-09-20|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260729T1440,N>>NIL_964_84_S,N>>NIL_964_84_S|2026-05-20|1,-0.746 * F_VIC_to_NSW +0.6 * P[NGNE1G] +0.725 * P[NMR41M] +0.869 * P[NMTZ1M] +0.747 * P[NSAP1S] +0.722 * P[NURB1N] +0.722 * P[NURB2N] +0.722 * P[NURR1N] +0.722 * P[NURR2N] +0.853 * P[NWRK1W] +0.853 * P[NWRK2W] -1 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Out= NIL, avoid O/L Port Macquarie to Herons Creek Tee (964/2) on trip of Tamworth to Liddell (84) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260805T1625,N>>9W7_9W2_965,N>>9W7_9W2_965|2026-08-05|2,-0.596 * F_VIC_to_NSW +0.414 * P[NGNE1G] +0.552 * P[NMR41M] +0.696 * P[NMTZ1M] +0.596 * P[NSAP1S] +0.566 * P[NURB1N] +0.566 * P[NURB2N] +0.566 * P[NURR1N] +0.566 * P[NURR2N] +0.702 * P[NWRK1W] +0.702 * P[NWRK2W] -1 * F[N-Q-MNSP1] + Z_unrepresented <= RHS(t),"Out= One of Coffs Harbour to Kempsey (9W5 or 9W6 or 9W7 or 9W8), avoid O/L Raliegh to Kempsey (9W2) 132kV line on trip of Armidale to Kempsey (965) 132kV line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-lower-20260805T1625,Q>N-NIL_8L_8M,Q>N-NIL_8L_8M|2013-08-21|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20240908T1710,N^^Q_DM_TW_SVC_B1,N^^Q_DM_TW_SVC_B1|2023-04-27|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20240926T1315,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2024-08-26|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20240926T1315,N^^Q_DM_TW_SVC_B1,N^^Q_DM_TW_SVC_B1|2023-04-27|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20240926T1315,N^^Q_DM_TW_SVC_A,N^^Q_DM_TW_SVC_A|2023-04-27|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241019T1530,NQ_850_DYN_TEST,NQ_850_DYN_TEST|2023-10-10|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241019T1530,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2024-10-17|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB1C] -0.0902 * P[QWDB2C] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE1W] -0.0902 * P[QWDE2W] +0.0902 * P[QWDE3W] +0.0902 * P[QWSB3W] +0.0902 * P[QWDR1W] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241022T1615,N^^Q_NIL_KPP_1,N^^Q_NIL_KPP_1|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241022T1615,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241105T1120,NQ_850_DYN_TEST,NQ_850_DYN_TEST|2023-10-10|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241105T1120,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2024-10-17|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB1C] -0.0902 * P[QWDB2C] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE1W] -0.0902 * P[QWDE2W] +0.0902 * P[QWDE3W] +0.0902 * P[QWSB3W] +0.0902 * P[QWDR1W] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241107T1645,N>>NIL_33_34,N>>NIL_33_34|2024-10-30|1,0.985 * F_VIC_to_NSW +0.097 * P[NAL11C] +0.114 * P[NBA21B] +0.539 * P[NBAY1] +0.539 * P[NBAY2] +0.436 * P[NBAY3] +0.436 * P[NBAY4] +0.114 * P[NBB21B] +0.226 * P[NBES1B] +0.0965 * P[NBK11B] +0.0965 * P[NBKB3B] +0.0965 * P[NBKW1S] +0.0967 * P[NBL21L] +0.102 * P[NBLW8] +0.234 * P[NBOD1B] +0.0967 * P[NBSF1L] +0.0967 * P[NBSF2S] +0.208 * P[NCDS1C] +0.109 * P[NCKW1C] -0.243 * P[NCLG1D] -0.243 * P[NCLG2D] -0.243 * P[NCLG3D] -0.243 * P[NCLG4D] +0.0972 * P[NCLS1C] +0.0995 * P[NCLW1C] +0.0926 * P[NCMA3B] +0.109 * P[NCW31C] +0.0797 * P[NCWF2W] +0.0972 * P[NDNH1H] +0.0972 * P[NDNS1D] -0.317 * P[NEPS1] -0.317 * P[NEPS2] -0.193 * P[NEPS3] -0.193 * P[NEPS4] +0.181 * P[NFBS1J] +0.0973 * P[NFNS1F] -1 * P[NGNE1G] +0.107 * P[NGUR1G] +0.107 * P[NGUR2G] +0.107 * P[NGUR3G] +0.0959 * P[NGUT8] +0.0969 * P[NHUM] -0.0959 * P[NLTS3] +0.0959 * P[NLTS8] +0.21 * P[NMLS1M] +0.214 * P[NMOS1M] +0.101 * P[NMR22T] -0.987 * P[NMR41M] +0.192 * P[NMTP1] +0.192 * P[NMTP2] -0.973 * P[NMTZ1M] -0.243 * P[NMWB1W] -0.401 * P[NNEE1H] +0.0976 * P[NNRN1A] +0.208 * P[NONF1F] +0.197 * P[NPG11P] +0.197 * P[NPG12G] +0.0925 * P[NQBC3C] +0.0926 * P[NQBB3Q] +0.0971 * P[NRB23R] +0.0971 * P[NRBB3R] +0.0971 * P[NRDP3D] +0.101 * P[NRPK1R] -0.985 * P[NSAP1S] +0.0979 * P[NURQ1U] +0.0979 * P[NURQ2U] +0.0979 * P[NURQ3U] +0.0979 * P[NURQ4U] -0.988 * P[NURR1N] -0.988 * P[NURR2N] +0.0957 * P[NUTS8] -0.268 * P[NVPP5] -0.268 * P[NVPP6] +0.0983 * P[NWGG1W] +0.0983 * P[NWGJ1J] +0.0983 * P[NWGJ2S] +0.0983 * P[NWGJ3W] +0.0983 * P[NWGJ4W] +0.0983 * P[NWGS1B] +0.238 * P[NWL82N] +0.249 * P[NWLN1W] +0.238 * P[NWLS3N] +0.238 * P[NWLS4W] +0.233 * P[NWLW1S] +0.306 * P[NWOW1W] -0.975 * P[NWRK1W] -0.975 * P[NWRK2W] +0.106 * P[NYS12A] +0.96 * F[N-Q-MNSP1] +0.0962 * F[VIC1-NSW1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid Bayswater to Liddell (33 or 34) O/L on loss of other Bayswater to Liddell (34 or 33), Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241128T1305,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2024-11-28|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE3W] +0.0902 * P[QWDR1W] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSB3W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241128T1305,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241128T1305,N::Q_NIL_LDTW,N::Q_NIL_LDTW|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241128T1330,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2024-11-28|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE3W] +0.0902 * P[QWDR1W] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSB3W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241128T1330,N::Q_NIL_LDTW,N::Q_NIL_LDTW|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241128T1520,Q>>NIL_BCCP_RGLC,Q>>NIL_BCCP_RGLC|2024-11-28|1,0.077 * F_VIC_to_NSW +1 * P[QBCB3B] +0.878 * P[QBCG] +0.0727 * P[QBCK1] +0.0727 * P[QBCK2] +0.88 * P[QBDR1L] +0.927 * P[QBGH1] +0.927 * P[QBGH2] +0.0889 * P[QBRA1] +0.0889 * P[QBRA2] +0.0889 * P[QBRA3] +0.0902 * P[QBRA4K] +0.0889 * P[QBRA5B] +0.0889 * P[QBRA6B] +0.0889 * P[QBRA7B] +0.0884 * P[QBRA8D] +0.0884 * P[QBRS1D] +0.532 * P[QCAB1] +0.532 * P[QCAB2] +0.532 * P[QCAC3] +0.532 * P[QCAC4] +0.0902 * P[QCBF1D] +0.0902 * P[QCBR1C] +0.0902 * P[QCBS1B] +0.927 * P[QCCK1D] +0.927 * P[QCCK2H] +0.926 * P[QCLA1C] +0.0902 * P[QCND1C] +0.925 * P[QCOS1C] +0.0961 * P[QCPG1C] +0.927 * P[QGAR1] -0.559 * P[QGLD1] -0.559 * P[QGLD2] -0.503 * P[QGLD3] -0.503 * P[QGLD4] -0.559 * P[QGLD5] -0.559 * P[QGLD6] +0.927 * P[QHAR1H] +0.927 * P[QKAH1] +0.927 * P[QKAH2] +0.927 * P[QKAH3] +0.927 * P[QKAH4] +0.858 * P[QLIS1E] +0.876 * P[QLIS2M] +0.878 * P[QLLV3C] +0.916 * P[QMPL1R] +0.628 * P[QMRR1M] +0.927 * P[QMSP1] +0.927 * P[QMSP2] +0.927 * P[QMSP3M] +0.0727 * P[QMSW1M] +0.0902 * P[QORS1E] +0.0902 * P[QRMA7] +0.0902 * P[QRMA8] +0.927 * P[QROG1K] +0.927 * P[QROG3R] +0.927 * P[QROW1K] +0.927 * P[QROW2K] +0.925 * P[QSLD1H] +0.925 * P[QSLS1W] +0.914 * P[QSTN1] +0.914 * P[QSTN2] +0.914 * P[QSTN3] +0.914 * P[QSTN4] -0.316 * P[QTBS1C] -0.298 * P[QTBS2S] +0.927 * P[QTMW1K] +0.0855 * P[QTNT] +0.0855 * P[QTRB1T] +0.0855 * P[QTRN1] +0.0855 * P[QTRN2] +0.0855 * P[QTRN3] +0.0855 * P[QTRN4] +0.0855 * P[QTRS1K] +0.927 * P[QTYP] +0.927 * P[QTZS1S] +0.0902 * P[QWDB3C] +0.0902 * P[QWDE3W] +0.0902 * P[QWDR1W] +0.927 * P[QWKM1M] -0.211 * P[QWLS1W] +0.0902 * P[QWSB3W] +0.0902 * P[QWSR1W] +0.0902 * P[QWSS1G] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Raglan to Larcom Creek (8875) on trip of Bouldercombe to Calliope River (812) line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
QNI-upper-20241128T1520,N::Q_NIL_KC,N::Q_NIL_KC|2023-05-01|1,unknown IC factor * F + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
