CONSTRAINTID,version_key,direction,EFFECTIVEDATE,VERSIONNO,ic_factor,LIMITTYPE,DESCRIPTION,applicable_intervals,binding_intervals,near_binding_intervals,near_setting_intervals,leading_intervals,mean_abs_marginal_value,min_ic_slack_mw,median_ic_slack_mw,constraint_sets,invoked_sets
N^^Q_BCDM_MPP_1,N^^Q_BCDM_MPP_1|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out =Bulli Creek to Dumaresq (8L or 8M) , avoid Voltage Collapse on loss of Millmerran unit 1",155,0,0,0,0,0.0,430.08277999999996,846.41035,I-BCDM_ONE,I-BCDM_ONE
N^^Q_BCDM_MPP_2,N^^Q_BCDM_MPP_2|2022-11-22 00:00:00|1,lower,2022-11-22,1,,,,6,0,0,0,0,0.0,,,I-BCDM_ONE,I-BCDM_ONE
N^^Q_BCDM_MPP_2,N^^Q_BCDM_MPP_2|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out =Bulli Creek to Dumaresq (8L or 8M), avoid Voltage Collapse on loss of Millmerran unit 2",155,0,0,0,0,0.0,430.6029699999999,843.1754699999999,I-BCDM_ONE,I-BCDM_ONE
N^^Q_BCDM_TNPS1,N^^Q_BCDM_TNPS1|2022-11-22 00:00:00|1,lower,2022-11-22,1,,,,6,0,0,0,0,0.0,,,I-BCDM_ONE,I-BCDM_ONE
N^^Q_BCDM_TNPS1,N^^Q_BCDM_TNPS1|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out =Bulli Creek to Dumaresq (8L or 8M), avoid Voltage Collapse on loss of Tarong North",155,0,0,0,0,0.0,708.0883199999998,1109.2606700000001,I-BCDM_ONE,I-BCDM_ONE
N^^Q_BR_N-2,N^^Q_BR_N-2|2022-10-27 00:00:00|1,lower,2022-10-27,1,,,,924,0,0,0,0,0.0,,,"Q-X_BRHA_BRCB, Q-X_BRHA_TWO, Q-X_BRTX1+BRHA","Q-X_BRHA_TWO, Q-X_BRTX1+BRHA"
N^^Q_BR_N-2,N^^Q_BR_N-2|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Nil, loss of all Braemar units declared credible, to prevent Voltage Collapse on loss of all Braemar units",4,0,0,0,0,0.0,1396.64968,1529.8009299999999,"Q-X_BRHA_BRCB, Q-X_BRHA_TWO, Q-X_BRTX1+BRHA","Q-X_BRHA_TWO, Q-X_BRTX1+BRHA"
N^^Q_DD_N2,N^^Q_DD_N2|2022-10-27 00:00:00|1,lower,2022-10-27,1,,,,23791,0,0,0,0,0.0,,,Q-DARLING_DOWNS_N-2,Q-DARLING_DOWNS_N-2
N^^Q_DF_N2,N^^Q_DF_N2|2022-10-27 00:00:00|1,lower,2022-10-27,1,,,,97,0,0,0,0,0.0,,,Q-X_WDBR2,Q-X_WDBR2
N^^Q_DF_N2,N^^Q_DF_N2|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Nil, loss of all Darling Downs units and Darling Downs Solar Farm declared credible, to prevent Voltage Collapse on loss of all Darling Downs units and Darling Downs Solar Farm",55,0,0,0,0,0.0,1587.27414,1822.0262500000001,Q-X_WDBR2,Q-X_WDBR2
N^^Q_DMSR_CPP_3,N^^Q_DMSR_CPP_3|2022-11-21 00:00:00|1,lower,2022-11-21,1,,,,5089,0,0,0,0,0.0,,,N-DMSR_8J,N-DMSR_8J
N^^Q_DMSR_CPP_4,N^^Q_DMSR_CPP_4|2022-11-21 00:00:00|1,lower,2022-11-21,1,,,,5089,0,0,0,0,0.0,,,N-DMSR_8J,N-DMSR_8J
N^^Q_DMSR_CPP_4,N^^Q_DMSR_CPP_4|2025-12-02 00:00:00|1,upper,2025-12-02,1,1.0,Voltage Stability,"Out = Dumaresq to Sapphire (8J) 330kV line, avoid Voltage Collapse on loss of Callide C4",1748,0,0,0,0,0.0,916.6527,1510.3619825,N-DMSR_8J,N-DMSR_8J
N^^Q_DMSR_KPP_1,N^^Q_DMSR_KPP_1|2022-11-21 00:00:00|1,lower,2022-11-21,1,,,,5089,0,0,0,0,0.0,,,N-DMSR_8J,N-DMSR_8J
N^^Q_DMSR_MAXGEN,N^^Q_DMSR_MAXGEN|2022-11-21 00:00:00|1,lower,2022-11-21,1,,,,5089,0,0,0,0,0.0,,,N-DMSR_8J,N-DMSR_8J
N^^Q_DMSR_MPP_1,N^^Q_DMSR_MPP_1|2022-11-21 00:00:00|1,lower,2022-11-21,1,,,,5089,0,0,0,0,0.0,,,N-DMSR_8J,N-DMSR_8J
N^^Q_DMSR_MPP_2,N^^Q_DMSR_MPP_2|2022-11-21 00:00:00|1,lower,2022-11-21,1,,,,5089,0,0,0,0,0.0,,,N-DMSR_8J,N-DMSR_8J
N^^Q_DMSR_TNPS1,N^^Q_DMSR_TNPS1|2022-11-21 00:00:00|1,lower,2022-11-21,1,,,,5089,0,0,0,0,0.0,,,N-DMSR_8J,N-DMSR_8J
N^^Q_DM_TW_SVC_B,N^^Q_DM_TW_SVC_B|2023-04-27 00:00:00|1,lower,2023-04-27,1,,,,64428,0,0,0,0,0.0,,,,
N^^Q_DM_TW_SVC_B3,N^^Q_DM_TW_SVC_B3|2023-04-27 00:00:00|1,lower,2023-04-27,1,,,,64428,0,0,0,0,0.0,,,,
N^^Q_DM_TW_SVC_B6,N^^Q_DM_TW_SVC_B6|2023-04-27 00:00:00|1,lower,2023-04-27,1,,,,64428,0,0,0,0,0.0,,,,
N^^Q_LS_SVC_CPP_3,N^^Q_LS_SVC_CPP_3|2023-01-30 00:00:00|1,lower,2023-01-30,1,,,,10847,0,0,0,0,0.0,,,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_CPP_3,N^^Q_LS_SVC_CPP_3|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Lismore SVC O/S or in reactive power control mode, avoid Voltage Collapse on loss of Callide C3",291,0,0,0,0,0.0,809.2561699999999,1659.1354375,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_CPP_4,N^^Q_LS_SVC_CPP_4|2023-01-30 00:00:00|1,lower,2023-01-30,1,,,,10847,0,0,0,0,0.0,,,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_CPP_4,N^^Q_LS_SVC_CPP_4|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Lismore SVC O/S or in reactive power control mode, avoid Voltage Collapse on loss of Callide C4",291,0,0,0,0,0.0,777.2971699999999,1738.810195,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_MAXGEN,N^^Q_LS_SVC_MAXGEN|2023-01-30 00:00:00|1,lower,2023-01-30,1,,,,10847,0,0,0,0,0.0,,,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_MAXGEN,N^^Q_LS_SVC_MAXGEN|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Lismore SVC O/S or in reactive power control model, avoid Voltage Collapse on loss of largest of Tarong, Stanwell, Callide or Swanbank E generators",243,0,0,0,0,0.0,868.38032,1421.76305,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_MAXGEN,N^^Q_LS_SVC_MAXGEN|2026-07-14 00:00:00|1,upper,2026-07-14,1,1.0,Voltage Stability,"Out= Lismore SVC O/S or in reactive power control model, avoid Voltage Collapse on loss of largest of Tarong, Stanwell, Callide or Swanbank E generators",48,0,0,0,0,0.0,1806.03564,2054.0688,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_MPP_1,N^^Q_LS_SVC_MPP_1|2023-01-30 00:00:00|1,lower,2023-01-30,1,,,,10847,0,0,0,0,0.0,,,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_MPP_1,N^^Q_LS_SVC_MPP_1|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Lismore SVC O/S or in reactive power control mode, avoid Voltage Collapse on loss of Millmerran unit 1",291,0,0,0,0,0.0,771.8435099999999,1607.2428,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_MPP_2,N^^Q_LS_SVC_MPP_2|2023-01-30 00:00:00|1,lower,2023-01-30,1,,,,10847,0,0,0,0,0.0,,,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_MPP_2,N^^Q_LS_SVC_MPP_2|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Lismore SVC O/S or in reactive power control mode, avoid Voltage Collapse on loss of Millmerran unit 2",291,0,0,0,0,0.0,772.2498899999999,1618.629455,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_TNSP1,N^^Q_LS_SVC_TNSP1|2023-01-30 00:00:00|1,lower,2023-01-30,1,,,,10847,0,0,0,0,0.0,,,N-X_LS_VC1+96L+967,
N^^Q_LS_SVC_TNSP1,N^^Q_LS_SVC_TNSP1|2025-12-10 00:00:00|1,upper,2025-12-10,1,1.0,Voltage Stability,"Out= Lismore SVC O/S or in reactive power control mode, avoid Voltage Collapse on loss of Tarong North",291,0,0,0,0,0.0,915.78617,1658.8728525000001,N-X_LS_VC1+96L+967,
N^^Q_NIL_CPP_3,N^^Q_NIL_CPP_3|2023-05-01 00:00:00|1,lower,2023-05-01,1,,,,131783,0,0,0,0,0.0,,,N-NIL,
N^^Q_NIL_CPP_4,N^^Q_NIL_CPP_4|2023-05-01 00:00:00|1,lower,2023-05-01,1,,,,131783,0,0,0,0,0.0,,,N-NIL,
N^^Q_NIL_MAXGEN,N^^Q_NIL_MAXGEN|2023-05-01 00:00:00|1,lower,2023-05-01,1,,,,131783,0,0,0,0,0.0,,,N-NIL,
N^^Q_NIL_MAXGEN,N^^Q_NIL_MAXGEN|2025-12-02 00:00:00|1,upper,2025-12-02,1,1.0,Voltage Stability,"Out= Nil, avoid Voltage Collapse on loss of largest of Tarong, Stanwell, Callide or Swanbank E generators",64465,0,0,0,0,0.0,129.53917,1440.35984,N-NIL,
N^^Q_NIL_MAXGEN,N^^Q_NIL_MAXGEN|2026-07-14 00:00:00|1,upper,2026-07-14,1,1.0,Voltage Stability,"Out= Nil, avoid Voltage Collapse on loss of largest of Tarong, Stanwell, Callide or Swanbank E generators",13968,0,0,0,0,0.0,417.9977200000001,1981.289705,N-NIL,
N^^Q_NIL_MPP_1,N^^Q_NIL_MPP_1|2023-05-01 00:00:00|1,lower,2023-05-01,1,,,,131783,0,0,0,0,0.0,,,N-NIL,
N^^Q_NIL_MPP_2,N^^Q_NIL_MPP_2|2023-05-01 00:00:00|1,lower,2023-05-01,1,,,,131783,0,0,0,0,0.0,,,N-NIL,
N^^Q_NIL_TNPS1,N^^Q_NIL_TNPS1|2023-05-01 00:00:00|1,lower,2023-05-01,1,,,,131783,0,0,0,0,0.0,,,N-NIL,
N^^Q_TW_330_BUS1_B3,N^^Q_TW_330_BUS1_B3|2014-06-26 00:00:00|1,lower,2014-06-26,1,,,,1682,0,0,0,0,0.0,,,,
N^^Q_TW_330_BUS1_B5,N^^Q_TW_330_BUS1_B5|2014-06-26 00:00:00|1,lower,2014-06-26,1,,,,1682,0,0,0,0,0.0,,,,
N^^Q_TW_330_BUS3_B2,N^^Q_TW_330_BUS3_B2|2023-04-20 00:00:00|1,lower,2023-04-20,1,,,,2330,0,0,0,0,0.0,,,N-X_TW_330_BUS3-5,N-X_TW_330_BUS3-5
N^^Q_TW_330_BUS3_B6,N^^Q_TW_330_BUS3_B6|2023-04-20 00:00:00|1,lower,2023-04-20,1,,,,2330,0,0,0,0,0.0,,,N-X_TW_330_BUS3-5,N-X_TW_330_BUS3-5
Q::N_BI_POT_-450,Q::N_BI_POT_-450|2018-01-16 00:00:00|1,lower,2018-01-16,1,,,,102,0,0,0,0,0.0,,,,
Q::N_BI_POT_-500,Q::N_BI_POT_-500|2018-01-16 00:00:00|1,lower,2018-01-16,1,,,,83,0,0,0,0,0.0,,,,
Q::N_DM_CB_BI_POT,Q::N_DM_CB_BI_POT|2018-01-16 00:00:00|1,lower,2018-01-16,1,,,,95,0,0,0,0,0.0,,,,
Q::N_DM_CB_BI_POT,Q::N_DM_CB_BI_POT|2025-05-14 00:00:00|1,lower,2025-05-14,1,-1.0,Transient Stability,"Out = one Dumaresq 330kV CB (8M2 or 8C2) O/S, limit Qld to NSW on QNI to avoid transient instability on trip of a Boyne Island potline (400 + j189 MVA)",232,0,0,0,0,0.0,88.62592000000006,379.620535,,
Q:N_1150,Q:N_1150|2020-02-19 00:00:00|1,lower,2020-02-19,1,,,,4480,0,0,0,0,0.0,,,Q-SP_VC,Q-SP_VC
Q:N_760,Q:N_760|2020-04-02 00:00:00|1,lower,2020-04-02,1,,,,17052,0,0,0,0,0.0,,,"N-ARDM_8C, N-ARSR_8E, N-DMSR_8J, N-X_8C+8E","N-ARDM_8C, N-ARSR_8E, N-DMSR_8J"
Q:N_AR_330_BS1_OSC,Q:N_AR_330_BS1_OSC|2013-08-21 00:00:00|1,lower,2013-08-21,1,,,,1190,0,0,0,0,0.0,,,N-AR_330_BS1,N-AR_330_BS1
Q:N_AR_330_BS1_OSC,Q:N_AR_330_BS1_OSC|2026-03-16 00:00:00|1,lower,2026-03-16,1,-1.0,Oscillatory Stability,"Out= Armidale No.1 330kV bus, Qld to NSW Oscillatory stability limit",635,0,0,0,0,0.0,130.0,307.1873,N-AR_330_BS1,N-AR_330_BS1
Q:N_DM_CB_BWRG,Q:N_DM_CB_BWRG|2014-01-08 00:00:00|1,lower,2014-01-08,1,,,,95,0,0,0,0,0.0,,,,
Q:N_DM_CB_BWRG,Q:N_DM_CB_BWRG|2025-05-14 00:00:00|1,lower,2025-05-14,1,-1.0,Transient Stability,"Outage = one Dumaresq 330kV CB (8M2 or 8C2) O/S, Qld to NSW on QNI Transient Stability Limit, Fault on Bayswater to Regentville (31) 330 kV line.",232,0,0,0,0,0.0,267.69261000000006,617.42724,,
Q:N_DM_CB_LDNC,Q:N_DM_CB_LDNC|2014-01-08 00:00:00|1,lower,2014-01-08,1,,,,95,0,0,0,0,0.0,,,,
Q:N_DM_CB_LDNC,Q:N_DM_CB_LDNC|2025-05-14 00:00:00|1,lower,2025-05-14,1,-1.0,Transient Stability,"Outage = one Dumaresq 330kV CB (8M2 or 8C2) O/S, Qld to NSW on QNI Transient Stability Limit, Fault on Liddell to Newcastle (81) 330 kV line.",232,0,0,0,0,0.0,280.20020999999997,624.175525,,
Q>>BCCP_BCRG_CLWU,Q>>BCCP_BCRG_CLWU|2025-11-12 00:00:00|1,upper,2025-11-12,1,0.145,Thermal,"Out= Bouldercombe to Calliope River (812), avoid O/L Calvale to Wurdong (871) on trip of Bouldercombe to Raglan (811) line, Feedback",71,0,0,0,0,0.0,7348.380551724139,9525.991931034485,Q-BCCP_812,Q-BCCP_812
Q>>BCCP_CLWU_BCRG,Q>>BCCP_CLWU_BCRG|2025-01-16 00:00:00|1,upper,2025-01-16,1,0.117,Thermal,"Out= Bouldercombe to Calliope River (812), avoid O/L Bouldercombe to Raglan (811) on trip of Calvale to Wurdong (871) line, Feedback",102,0,0,0,0,0.0,616.569658119657,1025.4107692307693,Q-BCCP_812,Q-BCCP_812
Q>>BCCP_CLWU_BCRG,Q>>BCCP_CLWU_BCRG|2025-11-12 00:00:00|1,upper,2025-11-12,1,0.117,Thermal,"Out= Bouldercombe to Calliope River (812), avoid O/L Bouldercombe to Raglan (811) on trip of Calvale to Wurdong (871) line, Feedback",71,0,0,0,0,0.0,7668.412222222222,10522.638803418804,Q-BCCP_812,Q-BCCP_812
Q>>BCCP_CLWU_LCCP,Q>>BCCP_CLWU_LCCP|2025-01-16 00:00:00|1,upper,2025-01-16,1,0.117,Thermal,"Out= Bouldercombe to Calliope River (812), avoid O/L Larcom Creek to Calliope River (8859) on trip of Calvale to Wurdong (871) line, Feedback",102,0,0,0,0,0.0,817.9994017094004,1184.684700854702,Q-BCCP_812,Q-BCCP_812
Q>>BCCP_CLWU_LCCP,Q>>BCCP_CLWU_LCCP|2025-11-12 00:00:00|1,upper,2025-11-12,1,0.0808,Thermal,"Out= Bouldercombe to Calliope River (812), avoid O/L Larcom Creek to Calliope River (8859) on trip of Calvale to Wurdong (871) line, Feedback",71,0,0,0,0,0.0,1413.1658415841587,3302.1516089108914,Q-BCCP_812,Q-BCCP_812
Q>>BCCP_CLWU_RGLC,Q>>BCCP_CLWU_RGLC|2025-11-12 00:00:00|1,upper,2025-11-12,1,0.117,Thermal,"Out= Bouldercombe to Calliope River (812), avoid O/L Raglan to Larcom Creek (8875) on trip of Calvale to Wurdong (871) line, Feedback",71,0,0,0,0,0.0,6434.06888888889,9072.692307692309,Q-BCCP_812,Q-BCCP_812
Q>>BCCP_LCCP_CLWU,Q>>BCCP_LCCP_CLWU|2025-11-12 00:00:00|1,upper,2025-11-12,1,0.145,Thermal,"Out= Bouldercombe to Calliope River (812), avoid O/L Calvale to Wurdong (871) on trip of Larcom Creek to Calliope River (8859) line, Feedback",71,0,0,0,0,0.0,2324.1813103448294,4578.78579310345,Q-BCCP_812,Q-BCCP_812
Q>>BKBM_BKGO_BKBS,Q>>BKBM_BKGO_BKBS|2026-03-03 00:00:00|1,lower,2026-03-03,1,-0.37,Thermal,"Out= 817 (H36 Blackwall - H3 Belmont) or 8819 (H36 Blackwall - H38 Goodna) 275kV line, avoid O/L 817 or 8819 275kV line on trip of 8821 (H36 Blackwall to H72 Blackstone) 275kV line, Feedback",129,0,0,0,0,0.0,1374.6285675675676,2090.008054054054,Q-BKBM,Q-BKBM
Q>>BKBM_BKGO_GBLL,Q>>BKBM_BKGO_GBLL|2025-05-29 00:00:00|1,lower,2025-05-29,1,-0.306,Thermal,"Out= 817 (H36 Blackwall to H3 Belmont) 275kV line, avoid O/L 8819 (H36 Blackwall to H38 Goodna) 275kV line on trip of 8813 (S3 Greenbank to H22 Loganlea) 275kV line, Feedback",1803,0,0,0,0,0.0,1709.8368954248367,8640.502401960786,Q-BKBM,Q-BKBM
Q>>BKBM_BKGO_GBLL,Q>>BKBM_BKGO_GBLL|2025-11-04 00:00:00|1,lower,2025-11-04,1,-0.273,Thermal,"Out= 817 (H36 Blackwall - H3 Belmont) or 8819 (H36 Blackwall - H38 Goodna) 275kV line, avoid O/L 817 or 8819 275kV line on trip of 8813 (S3 Greenbank to H22 Loganlea) 275kV line, Feedback",3355,0,0,0,0,0.0,994.1021978021978,8631.084798534797,Q-BKBM,Q-BKBM
Q>>BKBM_BKGO_GBLL,Q>>BKBM_BKGO_GBLL|2026-03-03 00:00:00|1,lower,2026-03-03,1,-0.273,Thermal,"Out= 817 (H36 Blackwall - H3 Belmont) or 8819 (H36 Blackwall - H38 Goodna) 275kV line, avoid O/L 817 or 8819 275kV line on trip of 8813 (S3 Greenbank to H22 Loganlea) 275kV line, Feedback",129,0,0,0,0,0.0,5442.334249084248,6575.475824175824,Q-BKBM,Q-BKBM
Q>>BRTX1_CGHA_WDHA,Q>>BRTX1_CGHA_WDHA|2025-02-11 00:00:00|1,upper,2025-02-11,1,0.345,Thermal,"Out= Braemar 275/330kV transformer T1 or 8814 and 8815 (R2 Braemar to S2 Halys) 275kV lines, avoid O/L Coopers Gap to Halys (8866) 275kV line on trip of Western Downs to Halys (8867) 275kV line, Feedback",55,0,0,0,0,0.0,2323.735884057972,3610.857623188406,"Q-BRTX1, Q-X_BRHA_TWO","Q-BRTX1, Q-X_BRHA_TWO"
Q>>CLWU_BCCP_LCCP,Q>>CLWU_BCCP_LCCP|2024-08-26 00:00:00|1,lower,2024-08-26,1,,,,7,0,0,0,0,0.0,,,Q-CLWU,Q-CLWU
Q>>CPGG1_GGGT2_WUTB,Q>>CPGG1_GGGT2_WUTB|2025-09-05 00:00:00|1,upper,2025-09-05,1,0.0883,Thermal,"Out= Calliope River to Gin Gin (813/1) 275kV line, avoid O/L Gin Gin to Gin Gin Tee (814/3) 275kV line on trip of Wurdong to Teebar Creek (819) 275kV line, Feedback",2115,0,0,0,0,0.0,12552.931936579842,19676.463193657983,Q-CPWO_813/1,Q-CPWO_813/1
Q>>CPWO1_CPWO2_WUTB,Q>>CPWO1_CPWO2_WUTB|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.108,Thermal,"Out= Calliope River to Woolooga (813) 275kV line Tee Gin Gin, avoid O/L Calliope River to Woolooga (814) 275kV line on trip of Wurdong to Teebar Creek (819) 275kV line, Feedback",35,0,0,0,0,0.0,9218.781388888892,9893.310648148148,Q-CPWO_813,Q-CPWO_813
Q>>CPWO1_WUTB_CPWO2,Q>>CPWO1_WUTB_CPWO2|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.108,Thermal,"Out= Calliope River to Gin Gin to Woolooga (813) 275kV line Tee Gin Gin, avoid O/L Wurdong to Teebar Creek (819) 275kV line on trip of Calliope River to Woolooga (814) 275kV line, Feedback",35,0,0,0,0,0.0,15574.295462962966,16231.590833333334,Q-CPWO_813,Q-CPWO_813
Q>>CPWO2_CPGG1_WUTB,Q>>CPWO2_CPGG1_WUTB|2025-11-20 00:00:00|1,upper,2025-11-20,1,0.106,Thermal,"Out= Calliope River to Woolooga (814) 275kV line Tee Gin Gin, avoid O/L Gin Gin to Calliope River (813/1) 275kV line on trip of Wurdong to Teebar Creek (819) 275kV line, Feedback",48,0,0,0,0,0.0,7748.720188679246,8762.272452830188,Q-CPWO_814,Q-CPWO_814
Q>>CPWO2_WUTB_CPWO1,Q>>CPWO2_WUTB_CPWO1|2025-11-20 00:00:00|1,upper,2025-11-20,1,0.108,Thermal,"Out= Calliope River to Woolooga (814) 275kV line Tee Gin Gin, avoid O/L Wurdong to  Teebar Creek (819) 275kV line on trip of Calliope River to Woolooga (813) 275kV line, Feedback",48,0,0,0,0,0.0,10659.056481481482,11590.796342592595,Q-CPWO_814,Q-CPWO_814
Q>>GGWO1_GGGT1_WUTB,Q>>GGWO1_GGGT1_WUTB|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.108,Thermal,"Out= Gin Gin to Woolooga (813/2) 275kV line, avoid O/L Gin Gin to Gin Gin Tee (813/3) 275kV line on trip of Wurdong to Teebar Creek (819) 275kV line, Feedback",42,0,0,0,0,0.0,21849.071296296293,23041.284537037034,Q-CPWO_813/2,Q-CPWO_813/2
Q>>GGWO1_GGWO2_WUTB,Q>>GGWO1_GGWO2_WUTB|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.108,Thermal,"Out= Gin Gin to Woolooga (813/2) 275kV, avoid O/L Gin Gin to Woolooga (814/2) 275kV line on trip of Wurdong to Teebar Creek (819) 275kV line, Feedback",42,0,0,0,0,0.0,9796.830277777779,12017.090462962964,Q-CPWO_813/2,Q-CPWO_813/2
Q>>GGWO_GGWO_WOTB,Q>>GGWO_GGWO_WOTB|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.0942,Thermal,"Out= Gin Gin to Woolooga (813/2) or (814/2) 275kV line, avoid O/L Gin Gin to Woolooga (814/2) or (813/2) 275kV line on trip of Teebar Creek to Woolooga (8850) 275kV line, Feedback",42,0,0,0,0,0.0,19836.904564755834,22027.747133757963,"Q-CPWO_813/2, Q-CPWO_814/2","Q-CPWO_813/2, Q-CPWO_814/2"
Q>>LCCP_BCCP_CLWU,Q>>LCCP_BCCP_CLWU|2024-08-26 00:00:00|1,lower,2024-08-26,1,,,,106,0,0,0,0,0.0,,,Q-LCCP_8859,Q-LCCP_8859
Q>>MITUM_TRMR_MITUM,Q>>MITUM_TRMR_MITUM|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.318,Thermal,"Out= 9914 or 9915 (R4 Millmerran to R14 Tummaville) 330kV line, avoid O/L  to 831 (H18 Tarong to H14 Middle Ridge) 275kV line on trip of  remaining 9915 or 9914 (R4 Millmerran to R14 Tummaville) 330kV line, Feedback",17,0,0,0,0,0.0,3751.2292452830193,4231.464716981132,,
Q>>MRGB2_MRTR_BRTX1,Q>>MRGB2_MRTR_BRTX1|2026-06-05 00:00:00|1,upper,2026-06-05,1,0.787,Thermal,"Out= 8848+8849 (H14 Middle Ridge - S3 Greenbank), avoid O/L Middle Ridge to Tarong (831) 275kV line on trip of R2 Braemar 330/275kV transformer No.1, Feedback",103,0,0,0,0,0.0,1373.0232401524777,2139.687344345616,Q-X_MRGB_MRGB,Q-X_MRGB_MRGB
Q>>NIL_BCCP_BCRG,Q>>NIL_BCCP_BCRG|2024-08-26 00:00:00|1,lower,2024-08-26,1,,,,13422,0,0,0,0,0.0,,,Q-NIL,Q-NIL
Q>>NIL_BCCP_BCRG,Q>>NIL_BCCP_BCRG|2024-10-17 00:00:00|1,upper,2024-10-17,1,0.077,Thermal,"Out= Nil, avoid O/L Bouldercombe to Raglan (811) on trip of Bouldercombe to Calliope River (812) line, Feedback",12022,0,0,0,0,0.0,1154.7014285714288,14465.614902597403,Q-NIL,Q-NIL
Q>>NIL_BCCP_BCRG,Q>>NIL_BCCP_BCRG|2024-11-28 00:00:00|1,upper,2024-11-28,1,0.077,Thermal,"Out= Nil, avoid O/L Bouldercombe to Raglan (811) on trip of Bouldercombe to Calliope River (812) line, Feedback",13895,0,0,0,0,0.0,1281.6842857142879,16441.28298701299,Q-NIL,Q-NIL
Q>>NIL_BCCP_BCRG,Q>>NIL_BCCP_BCRG|2025-01-15 00:00:00|1,upper,2025-01-15,1,0.077,Thermal,"Out= Nil, avoid O/L Bouldercombe to Raglan (811) on trip of Bouldercombe to Calliope River (812) line, Feedback",13508,0,0,0,0,0.0,1552.481818181817,17128.92506493507,Q-NIL,Q-NIL
Q>>NIL_BCCP_BCRG,Q>>NIL_BCCP_BCRG|2025-03-03 00:00:00|1,upper,2025-03-03,1,0.077,Thermal,"Out= Nil, avoid O/L Bouldercombe to Raglan (811) on trip of Bouldercombe to Calliope River (812) line, Feedback",25032,0,0,0,0,0.0,2385.470389610386,19346.162467532467,Q-NIL,Q-NIL
Q>>NIL_BCCP_BCRG,Q>>NIL_BCCP_BCRG|2025-05-29 00:00:00|1,upper,2025-05-29,1,0.077,Thermal,"Out= Nil, avoid O/L Bouldercombe to Raglan (811) on trip of Bouldercombe to Calliope River (812) line, Feedback",27440,0,0,0,0,0.0,1164.0410389610379,12829.846103896103,Q-NIL,Q-NIL
Q>>NIL_BCCP_BCRG,Q>>NIL_BCCP_BCRG|2025-09-01 00:00:00|1,upper,2025-09-01,1,0.077,Thermal,"Out= Nil, avoid O/L Bouldercombe to Raglan (811) on trip of Bouldercombe to Calliope River (812) line, Feedback",1115,0,0,0,0,0.0,5188.31207792208,17662.67012987013,Q-NIL,Q-NIL
Q>>NIL_BCCP_BCRG,Q>>NIL_BCCP_BCRG|2025-09-05 00:00:00|1,upper,2025-09-05,1,0.077,Thermal,"Out= Nil, avoid O/L Bouldercombe to Raglan (811) on trip of Bouldercombe to Calliope River (812) line, Feedback",10975,0,0,0,0,0.0,1854.6190909090906,15596.149123376625,Q-NIL,Q-NIL
Q>>NIL_BCCP_BCRG,Q>>NIL_BCCP_BCRG|2025-10-13 00:00:00|1,upper,2025-10-13,1,0.0771,Thermal,"Out= Nil, avoid O/L Bouldercombe to Raglan (811) on trip of Bouldercombe to Calliope River (812) line, Feedback",10075,0,0,0,0,0.0,1037.1389105058404,17702.05907911803,Q-NIL,Q-NIL
Q>>NIL_BCCP_BCRG,Q>>NIL_BCCP_BCRG|2025-11-17 00:00:00|1,upper,2025-11-17,1,0.0771,Thermal,"Out= Nil, avoid O/L Bouldercombe to Raglan (811) on trip of Bouldercombe to Calliope River (812) line, Feedback",4280,0,0,0,0,0.0,2222.640985732815,17441.562970168612,Q-NIL,Q-NIL
Q>>NIL_BCCP_LCCP,Q>>NIL_BCCP_LCCP|2024-08-26 00:00:00|1,lower,2024-08-26,1,,,,13422,0,0,0,0,0.0,,,Q-NIL,Q-NIL
